230
141,146
54,141
53,141
52,141
65,146
134,146
60,146
139,146
135,146
133,146
54,65
54,134
54,60
54,139
54,135
54,133
53,65
53,134
53,60
53,139
53,135
53,133
52,65
52,134
52,60
52,139
52,135
52,133
65,139
65,135
65,133
134,139
134,135
133,134
60,139
60,135
60,133
135,139
133,139
133,135
130,133
130,131
59,130
131,133
59,133
139,143
64,139
139,142
58,139
138,139
64,143
142,143
58,143
138,143
64,138
138,142
58,138
138,140
145,147
135,136
51,135
50,135
116,136
136,144
127,136
48,136
40,136
115,136
61,136
112,136
56,136
123,136
51,116
51,144
51,127
48,51
40,51
51,115
51,61
51,112
51,56
51,123
50,116
50,144
50,127
48,50
40,50
50,115
50,61
50,112
50,56
50,123
116,144
116,127
48,116
40,116
115,116
61,116
112,116
56,116
116,123
127,144
48,144
40,144
115,144
61,144
112,144
56,144
123,144
48,127
40,127
115,127
61,127
112,127
56,127
123,127
48,112
48,56
48,123
40,61
40,56
40,123
61,115
112,115
56,115
115,123
61,123
112,123
56,123
46,114
46,55
42,62
42,55
62,113
113,114
55,113
42,47
47,113
41,46
41,113
46,119
42,119
113,119
61,107
44,61
45,112
44,112
45,56
56,107
44,56
108,110
109,122
121,144
121,126
63,121
121,128
57,121
126,144
63,144
128,144
57,144
63,126
126,128
57,126
49,128
49,57
43,63
43,57
63,120
120,128
57,120
141,158
141,157
141,156
146,158
146,157
146,156
54,158
54,157
54,156
52,158
52,157
52,156
53,158
53,157
53,156
156,186
156,187
156,160
156,183
157,186
157,187
157,160
157,183
158,186
158,187
158,160
158,183
186,160
186,183
187,160
187,183
160,183
172,167
172,160
172,177
167,160
167,177
160,177
177,181
165,167
165,173
167,173
146,236
54,236
53,236
52,236
146,239
54,239
53,239
52,239
133,245
130,245
131,245
59,245
186,191
187,191
138,247
140,247
251,143
78
40,FUT9
41,FUT9
42,FUT9
43,FUT9
44,FUT4
45,FUT3
46,FUT3
47,FUT3
48,FUT3
49,FUT3
50,B4GALT4
51,B4GALT3
52,B4GALT4
53,B4GALT3
54,B4GALT2
55,FUT4
56,FUT4
57,FUT4
58,FUT4
59,FUT4
60,FUT4
61,FUT3
62,FUT3
63,FUT3
64,FUT3
65,FUT3
107,FUT9
108,ABO
109,ABO
110,FUT1
112,FUT9
113,FUT4
114,FUT9
115,FUT4
116,ST3GAL6
119,FUT4
120,FUT4
121,ABO
122,FUT1
123,B3GNT3
126,ABO
127,GCNT2
128,FUT9
130,ST8SIA1
131,FUT3
133,ST3GAL6
134,FUT9
135,B3GNT3
136,B4GALT1
138,ABO
139,FUT1
140,FUT1
141,B3GNT5
142,FUT9
143,ABO
144,FUT1
145,ABO
146,B4GALT1
147,FUT1
156,B3GALT1
157,B3GALT2
158,B3GALT5
160,FUT1
165,FUT1
167,ABO
172,FUT3
173,FUT3
177,ABO
181,FUT3
183,FUT3
186,ST3GAL3
187,ST3GAL4
191,FUT3
236,A4GALT
239,B3GALNT1
245,B4GALNT2
247,FUT3
251,FUT3
