27
85,86
86,89
89,84
84,115
115,114
114,112
114,117
114,119
112,117
112,119
117,119
117,119
119,130
119,133
133,130
133,134
119,134
130,134
119,150
150,133
150,130
150,134
152,170
152,151
170,150
151,150
117,112
16
84,MVK
85,ACAT1
86,HMGCS1
89,HMGCR
112,IDI1
114,MVD
115,PMVK
117,FDPS
119,FDPS
130,GGPS1
133,NUS1
134,PDSS1
150,CHURC1-FNTB,FNTB
151,RCE1
152,ICMT
170,ZMPSTE24
